,guess,score
82,Aouild,2781251.0
83,Aouilo,2781427.0
84,Aquibg,2787336.0
85,Aouilq,2791869.0
86,Aquibf,2813017.0
87,Aquibt,2815134.0
88,Aquilt,2815269.0
89,Aquilti,2815269.0
90,Aquiltl,2815269.0
91,Aquibu,2816415.0
92,Aquibw,2826222.0
93,Aquiby,2843158.0
94,Aquibv,2844217.0
95,Aouilcl,2852718.0
96,Aouilcj,2852718.0
97,Aouilci,2852718.0
98,Aouilc,2852718.0
99,Aqurlx,2873476.0
100,Aqutlc,2882307.0
101,Aquilis,2884764.0
102,Aquiiiz,2888704.0
103,Aqutld,2907486.0
104,Aquiia,2908458.0
105,Aqullix,2916167.0
106,Aquibr,2917509.0
107,Aquibi,2917509.0
108,Aquib,2917509.0
109,Aquibl,2917509.0
110,Aqutlq,2917692.0
111,Aquiltj,2930869.0
112,Squilw,2935746.0
113,Aquilie,2977851.0
114,Aqutlo,3002298.0
115,Aquili,3013304.0
116,Aqurlw,3025425.0
117,Aqulliz,3035792.0
118,Aqurlv,3048698.0
119,Aquiiu,3050954.0
120,Aqulla,3055546.0
121,Aqutle,3061846.0
122,Squilix,3132897.0
123,Aqullu,3198042.0
124,Aqurly,3201929.0
125,Aquiixj,3212273.0
126,Aquiix,3212273.0
127,Aquiixi,3212273.0
128,Aquiixl,3212273.0
129,Aqutlu,3252168.0
130,Squiliz,3252522.0
131,Aqurla,3262781.0
132,Squila,3272276.0
133,Aquilio,3276799.0
134,Aquilid,3295840.0
135,Aquiiv,3315252.0
136,Aquiliq,3337660.0
137,Aqutln,3343526.0
138,Aqutlm,3343578.0
139,Aqutlr,3345498.0
140,Aqullx,3359361.0
141,Aqullxl,3359361.0
142,Aqullxj,3359361.0
143,Aqullxi,3359361.0
144,Aouilw,3377731.0
145,Squilu,3414772.0
146,Aquilic,3427584.0
147,Aquile,3460572.0
148,Aqullv,3462340.0
149,Aquiiia,3495604.0
150,Aquils,3517341.0
151,Aouilix,3574882.0
152,Squilx,3576091.0
153,Squilxi,3576091.0
154,Squilxl,3576091.0
155,Squilxj,3576091.0
156,Aquiiri,3585753.0
157,Aquiirl,3585753.0
158,Aquiir,3585753.0
159,Aquiljx,3591236.0
160,Aquilj,3595717.0
161,Aqutlx,3616314.0
162,Aquiin,3628896.0
163,Aqullia,3642692.0
164,Aquiim,3653265.0
165,Squilv,3679070.0
166,Aouiliz,3694507.0
167,Aquiirj,3701353.0
168,Aouila,3714261.0
169,Aqullrl,3732841.0
170,Aqullr,3732841.0
171,Aqullri,3732841.0
172,Aqutlw,3768263.0
173,Aqulln,3775984.0
174,Aqutlv,3791536.0
175,Aqullm,3800353.0
176,Aqullrj,3848441.0
177,Aquiliw,3853656.0
178,Aouilu,3856757.0
179,Squilia,3859422.0
180,Aqutly,3944767.0
181,Squilri,3949571.0
182,Squilr,3949571.0
183,Squilrl,3949571.0
184,Squiln,3992714.0
185,Aqutla,4005619.0
186,Aquiiz,4007582.0
187,Aquiizj,4007582.0
188,Aquiizl,4007582.0
189,Aquiizi,4007582.0
190,Squilm,4017083.0
191,Aouilxj,4018076.0
192,Aouilx,4018076.0
193,Aouilxi,4018076.0
194,Aouilxl,4018076.0
195,Aqurli,4047493.0
196,Aqurlii,4047493.0
197,Aqurlil,4047493.0
198,Aquiliy,4054164.0
199,Squilrj,4065171.0
200,Aouilv,4121055.0
201,Aqullzi,4154670.0
202,Aqullzj,4154670.0
203,Aqullz,4154670.0
204,Aqullzl,4154670.0
205,Aqurlij,4163093.0
206,Aquiljz,4188125.0
207,Aquibj,4216557.0
208,Aqurlp,4229429.0
209,Aquiliv,4247080.0
210,Aqurlz,4268149.0
211,Aqurls,4292113.0
212,Aouilia,4301407.0
213,Aquiiti,4324189.0
214,Aquiitl,4324189.0
215,Aquiit,4324189.0
216,Squilzj,4371400.0
217,Squilzi,4371400.0
218,Squilz,4371400.0
219,Squilzl,4371400.0
220,Aouilr,4391556.0
221,Aouilri,4391556.0
222,Aouilrl,4391556.0
223,Aquiiis,4393684.0
224,Aouiln,4434699.0
225,Aquiitj,4439789.0
226,Aquiljs,4454305.0
227,Aouilm,4459068.0
228,Aqullt,4471277.0
229,Aqullti,4471277.0
230,Aqulltl,4471277.0
231,Aquiiie,4486771.0
232,Aouilrj,4507156.0
233,Aquiii,4522224.0
234,Aqullis,4540772.0
235,Aqulltj,4586877.0
236,Aquilir,4606599.0
237,Aquilim,4606599.0
238,Aquilin,4606599.0
239,Aquikq,4607585.0
240,Aquikd,4624098.0
241,Aquiko,4626590.0
242,Aqullie,4633859.0
243,Aquikv,4657962.0
244,Aquiks,4659450.0
245,Aquiky,4664445.0
246,Aqulli,4669312.0
247,Aquiliu,4671001.0
248,Aquikc,4675827.0
249,Squiltl,4688007.0
250,Squilt,4688007.0
251,Squilti,4688007.0
252,Aquikz,4718835.0
253,Squilis,4757502.0
254,Aquiiio,4785719.0
255,Aqutlii,4790331.0
256,Aqutlil,4790331.0
257,Aqutli,4790331.0
258,Aquikw,4793321.0
259,Squiltj,4803607.0
260,Aquiiid,4804760.0
261,Aquike,4806222.0
262,Aquilig,4813328.0
263,Aouilzl,4813385.0
264,Aouilzj,4813385.0
265,Aouilz,4813385.0
266,Aouilzi,4813385.0
267,Aquikx,4824387.0
268,Aquiiiq,4846580.0
269,Squilie,4850589.0
270,Squili,4886042.0
271,Aqutlij,4905931.0
272,Aqullio,4932807.0
273,Aquiiic,4936504.0
274,Aquikt,4948157.0
275,Aqullid,4951848.0
276,Aquiie,4969492.0
277,Aqutlp,4972267.0
278,Aquillx,4985543.0
279,Aqulliq,4993668.0
280,Aqutlz,5010987.0
281,Aquikf,5018946.0
282,Aquiis,5026261.0
283,Aqutls,5034951.0
284,Aquiljy,5035601.0
285,Aquilp,5045924.0
286,Aqullic,5083592.0
287,Aquika,5091539.0
288,Aquiijx,5100156.0
289,Aquilit,5103039.0
290,Aquiij,5104637.0
291,Aquillz,5105168.0
292,Aqulle,5116580.0
293,Aquiljw,5128493.0
294,Aouiltl,5129992.0
295,Aouilt,5129992.0
296,Aouilti,5129992.0
297,Squilio,5149537.0
298,Squilid,5168578.0
299,Aqulls,5173349.0
300,Aouilis,5199487.0
301,Squiliq,5210398.0
302,Aquiljv,5245469.0
303,Aouiltj,5245592.0
304,Aqulljx,5247244.0
305,Aqullj,5251725.0
306,Aquikg,5268311.0
307,Aquilja,5272289.0
308,Aouilie,5292574.0
309,Squilic,5300322.0
310,Aouili,5328027.0
311,Squile,5333310.0
312,Aquiiiw,5362576.0
313,Squils,5390079.0
314,Aquiku,5456546.0
315,Squiljx,5463974.0
316,Squilj,5468455.0
317,Aqulliw,5509664.0
318,Aqurlt,5529713.0
319,Aquiiiy,5563084.0
320,Aqurlg,5581778.0
321,Aouilio,5591522.0
322,Aquilje,5593200.0
323,Aouilid,5610563.0
324,Aouiliq,5652383.0
325,Aquiijz,5697045.0
326,Aqulliy,5710172.0
327,Aquilla,5712068.0
328,Squiliw,5726394.0
329,Aouilic,5742307.0
330,Aquiiiv,5756000.0
331,Aouile,5775295.0
332,Aouils,5832064.0
333,Aqulljz,5844133.0
334,Aqulliv,5903088.0
335,Aouiljx,5905959.0
336,Aouilj,5910440.0
337,Squiliy,5926902.0
338,Aquiijs,5963225.0
339,Aquik,5993282.0
340,Aquiki,5993282.0
341,Aquikr,5993282.0
342,Aquikl,5993282.0
343,Aquiljo,6009508.0
344,Aquily,6014961.0
345,Squiljz,6060863.0
346,Aqulljs,6110313.0
347,Aquiljd,6114613.0
348,Aquiiir,6115519.0
349,Aquiiin,6115519.0
350,Aquiiim,6115519.0
351,Aquiljq,6117313.0
352,Squiliv,6119818.0
353,Aqurlji,6122322.0
354,Aqurlj,6122322.0
355,Aqurljl,6122322.0
356,Aouiliw,6168379.0
357,Aquiiiu,6179921.0
358,Aquilb,6192615.0
359,Aquiljc,6199413.0
360,Aquilif,6200415.0
361,Aqullir,6262607.0
362,Aqullim,6262607.0
363,Aqullin,6262607.0
364,Aqutlt,6272551.0
365,Aquiiig,6322248.0
366,Aqutlg,6324616.0
367,Aqulliu,6327009.0
368,Squiljs,6327043.0
369,Aouiliy,6368887.0
370,Aqullig,6469336.0
371,Squilin,6479337.0
372,Squilim,6479337.0
373,Squilir,6479337.0
374,Aquiilx,6494463.0
375,Aouiljz,6502848.0
376,Aqurh,6537859.0
377,Squiliu,6543739.0
378,Aquiijy,6544521.0
379,Aquiliij,6549999.0
380,Aquiliii,6549999.0
381,Aquilii,6549999.0
382,Aquiliil,6549999.0
383,Aquiip,6554844.0
384,Aouiliv,6561803.0
385,Aquills,6610148.0
386,Aquiiit,6611959.0
387,Aquiilz,6614088.0
388,Aquiijw,6637413.0
389,Aqulllx,6641551.0
390,Squilig,6686066.0
391,Aqulljy,6691609.0
392,Aqullp,6701932.0
393,Aquille,6703235.0
394,Aquill,6738688.0
395,Aquiijv,6754389.0
396,Aqullit,6759047.0
397,Aqulllz,6761176.0
398,Aouiljs,6769028.0
399,Aquiija,6781209.0
400,Aqulljw,6784501.0
401,Squillx,6858281.0
402,Aqutlj,6865160.0
403,Aqutlji,6865160.0
404,Aqutljl,6865160.0
405,Aquiljt,6872092.0
406,Aquilh,6881948.0
407,Aqulljv,6901477.0
408,Squiljy,6908339.0
409,Squilp,6918662.0
410,Aouilin,6921322.0
411,Aouilim,6921322.0
412,Aouilir,6921322.0
413,Aqullja,6928297.0
414,Squilit,6975777.0
415,Squillz,6977906.0
416,Aouiliu,6985724.0
417,Squiljw,7001231.0
418,Aquillo,7002183.0
419,Aquilld,7021224.0
420,Aquillq,7063044.0
421,Aquiije,7102120.0
422,Squiljv,7118207.0
423,Aouilig,7128051.0
424,Squilja,7145027.0
425,Aquillc,7152968.0
426,Aquiila,7220988.0
427,Aqullje,7249208.0
428,Aquikj,7250666.0
429,Aquilju,7269398.0
430,Aouillx,7300266.0
431,Aouiljy,7350324.0
432,Aqurljj,7360602.0
433,Aouilp,7360647.0
434,Aqullla,7368076.0
435,Aqurlb,7412917.0
436,Aouilit,7417762.0
437,Aouillz,7419891.0
438,Aouiljw,7443216.0
439,Squilje,7465938.0
440,Aquiijo,7518428.0
441,Aquiiy,7523881.0
442,Aouiljv,7560192.0
443,Aquillw,7579040.0
444,Squilla,7584806.0
445,Aouilja,7587012.0
446,Aquiijd,7623533.0
447,Aquiijq,7626233.0
448,Aqulljo,7665516.0
449,Aqully,7670969.0
450,Aquiib,7701535.0
451,Aquiijc,7708333.0
452,Aquiiif,7709335.0
453,Aquiljn,7727900.0
454,Aquiljm,7727900.0
455,Aquiljr,7727900.0
456,Aqulljd,7770621.0
457,Aqulljq,7773321.0
458,Aquilly,7779548.0
459,Aqullb,7848623.0
460,Aqulljc,7855421.0
461,Aqullif,7856423.0
462,Squiljo,7882246.0
463,Squily,7887699.0
464,Aouilje,7907923.0
465,Aquillv,7972464.0
466,Squiljd,7987351.0
467,Squiljq,7990051.0
468,Aquilip,8002385.0
469,Aouilla,8026791.0
470,Aquiiiii,8058919.0
471,Aquiiii,8058919.0
472,Aquiiiil,8058919.0
473,Aquiiiij,8058919.0
474,Squilb,8065353.0
475,Squiljc,8072151.0
476,Squilif,8073153.0
477,Aqutljj,8103440.0
478,Aquiils,8119068.0
479,Aqutlb,8155755.0
480,Aqurlh,8195008.0
481,Aqurlk,8195905.0
482,Aqullii,8206007.0
483,Aqulliij,8206007.0
484,Aqulliil,8206007.0
485,Aqulliii,8206007.0
486,Aquiile,8212155.0
487,Aquiil,8247608.0
488,Aqullls,8266156.0
489,Aouiljo,8324231.0
490,Aouily,8329684.0
491,Aquillm,8331983.0
492,Aquillr,8331983.0
493,Aquilln,8331983.0
494,Aqullle,8359243.0
495,Aquiijt,8381012.0
496,Aquiih,8390868.0
497,Aqulll,8394696.0
498,Aquillu,8396385.0
499,Squilii,8422737.0
500,Squiliij,8422737.0
501,Squiliil,8422737.0
502,Squiliii,8422737.0
503,Aouiljd,8429336.0
504,Aouiljq,8432036.0
505,Squills,8482886.0
506,Aqurlli,8488029.0
507,Aqurlll,8488029.0
508,Aqurll,8488029.0
509,Aouilb,8507338.0
510,Aquiilo,8511103.0
511,Aouiljc,8514136.0
512,Aouilif,8515138.0
513,Aqulljt,8528100.0
514,Aquiild,8530144.0
515,Aqullh,8537956.0
516,Aquillg,8538712.0
517,Aquiilq,8571964.0
518,Squille,8575973.0
519,Aquiljf,8601908.0
520,Aqurllj,8603629.0
521,Squill,8611426.0
522,Aquiljg,8630073.0
523,Aqulllo,8658191.0
524,Aquiilc,8661888.0
525,Aqullld,8677232.0
526,Aquilk,8697479.0
527,Aqulllq,8719052.0
528,Squiljt,8744830.0
529,Squilh,8754686.0
530,Aquiiju,8778318.0
531,Aqulllc,8808976.0
532,Aouiliil,8864722.0
533,Aouiliij,8864722.0
534,Aouiliii,8864722.0
535,Aouilii,8864722.0
536,Squillo,8874921.0
537,Squilld,8893962.0
538,Aouills,8924871.0
539,Aqullju,8925406.0
540,Squillq,8935782.0
541,Aqutlh,8937846.0
542,Aqutlk,8938743.0
543,Aouille,9017958.0
544,Squillc,9025706.0
545,Aouill,9053411.0
546,Aquiilw,9087960.0
547,Squilju,9142136.0
548,Aqurlf,9171839.0
549,Aouiljt,9186815.0
550,Aouilh,9196671.0
551,Aqutll,9230867.0
552,Aqutlll,9230867.0
553,Aqutlli,9230867.0
554,Aqulllw,9235048.0
555,Aquiijr,9236820.0
556,Aquiijn,9236820.0
557,Aquiijm,9236820.0
558,Aquiily,9288468.0
559,Aouillo,9316906.0
560,Aouilld,9335947.0
561,Aqutllj,9346467.0
562,Aouillq,9377767.0
563,Aqulljn,9383908.0
564,Aqulljm,9383908.0
565,Aqulljr,9383908.0
566,Aqullly,9435556.0
567,Squillw,9451778.0
568,Aouillc,9467691.0
569,Aquiilv,9481384.0
570,Aquiiip,9511305.0
571,Aouilju,9584121.0
572,Squiljm,9600638.0
573,Squiljr,9600638.0
574,Squiljn,9600638.0
575,Aqulllv,9628472.0
576,Squilly,9652286.0
577,Aqullip,9658393.0
578,Aquiljii,9671300.0
579,Aquilji,9671300.0
580,Aquiljij,9671300.0
581,Aquiljil,9671300.0
582,Aquiilm,9840903.0
583,Aquiilr,9840903.0
584,Aquiiln,9840903.0
585,Squillv,9845202.0
586,Squilip,9875123.0
587,Aouillw,9893763.0
588,Aquiilu,9905305.0
589,Aqutlf,9914677.0
590,Aqullln,9987991.0
591,Aqulllm,9987991.0
592,Aqulllr,9987991.0
593,Aouiljm,10042623.0
594,Aouiljn,10042623.0
595,Aouiljr,10042623.0
596,Aquiilg,10047632.0
597,Aqulllu,10052393.0
598,Aquilili,10076055.0
599,Aquilill,10076055.0
600,Aquililj,10076055.0
601,Aquilil,10076055.0
602,Aouilly,10094271.0
603,Aquiijf,10110828.0
604,Aquiijg,10138993.0
605,Aqulllg,10194720.0
606,Squilln,10204721.0
607,Squillm,10204721.0
608,Squillr,10204721.0
609,Aquiik,10206399.0
610,Aqulljf,10257916.0
611,Squillu,10269123.0
612,Aqulljg,10286081.0
613,Aouillv,10287187.0
614,Aouilip,10317108.0
615,Aqullk,10353487.0
616,Squillg,10411450.0
617,Squiljf,10474646.0
618,Squiljg,10502811.0
619,Squilk,10570217.0
620,Aouillm,10646706.0
621,Aouilln,10646706.0
622,Aouillr,10646706.0
623,Aouillu,10711108.0
624,Aouillg,10853435.0
625,Aouiljf,10916631.0
626,Aquiliji,10930745.0
627,Aquilijl,10930745.0
628,Aquilijj,10930745.0
629,Aquilij,10930745.0
630,Aouiljg,10944796.0
631,Aouilk,11012202.0
632,Aquillt,11062639.0
633,Aquiijii,11180220.0
634,Aquiiji,11180220.0
635,Aquiijij,11180220.0
636,Aquiijil,11180220.0
637,Aqulljii,11327308.0
638,Aqulljij,11327308.0
639,Aqullji,11327308.0
640,Aqulljil,11327308.0
641,Squiljij,11544038.0
642,Squilji,11544038.0
643,Squiljil,11544038.0
644,Squiljii,11544038.0
645,Aquiiil,11584975.0
646,Aquiiilj,11584975.0
647,Aquiiill,11584975.0
648,Aquiiili,11584975.0
649,Aquillp,11727769.0
650,Aqullil,11732063.0
651,Aqullili,11732063.0
652,Aqullilj,11732063.0
653,Aqullill,11732063.0
654,Aquilih,11799855.0
655,Aquilik,11799855.0
656,Aquilib,11841327.0
657,Squililj,11948793.0
658,Squilill,11948793.0
659,Squilil,11948793.0
660,Squilili,11948793.0
661,Aouiljil,11986023.0
662,Aouiljii,11986023.0
663,Aouilji,11986023.0
664,Aouiljij,11986023.0
665,Aquilfi,12142143.0
666,Aquilfl,12142143.0
667,Aquilf,12142143.0
668,Aquilfj,12257743.0
669,Aquillij,12278823.0
670,Aquillii,12278823.0
671,Aquillil,12278823.0
672,Aquilli,12278823.0
673,Aouilil,12390778.0
674,Aouililj,12390778.0
675,Aouilill,12390778.0
676,Aouilili,12390778.0
677,Aquiiiji,12439665.0
678,Aquiiij,12439665.0
679,Aquiiijj,12439665.0
680,Aquiiijl,12439665.0
681,Aquiilt,12571559.0
682,Aqulliji,12586753.0
683,Aqullij,12586753.0
684,Aqullijj,12586753.0
685,Aqullijl,12586753.0
686,Aquillf,12626639.0
687,Aqulllt,12718647.0
688,Squiliji,12803483.0
689,Squilijl,12803483.0
690,Squilijj,12803483.0
691,Squilij,12803483.0
692,Squillt,12935377.0
693,Aquilg,12960200.0
694,Aquiljll,12997844.0
695,Aquiljl,12997844.0
696,Aquiljlj,12997844.0
697,Aquiljli,12997844.0
698,Aquiilp,13236689.0
699,Aouilijj,13245468.0
700,Aouilij,13245468.0
701,Aouiliji,13245468.0
702,Aouilijl,13245468.0
703,Aquiiik,13308775.0
704,Aquiiih,13308775.0
705,Aquiljp,13317844.0
706,Aquiiib,13350247.0
707,Aouillt,13377362.0
708,Aqulllp,13383777.0
709,Aqullih,13455863.0
710,Aqullik,13455863.0
711,Aqullib,13497335.0
712,Squillp,13600507.0
713,Aquiifl,13651063.0
714,Aquiif,13651063.0
715,Aquiifi,13651063.0
716,Squilih,13672593.0
717,Squilik,13672593.0
718,Squilib,13714065.0
719,Aquiifj,13766663.0
720,Aquiilil,13787743.0
721,Aquiilii,13787743.0
722,Aquiilij,13787743.0
723,Aquiili,13787743.0
724,Aqullf,13798151.0
725,Aqullfi,13798151.0
726,Aqullfl,13798151.0
727,Aqullfj,13913751.0
728,Aqulllii,13934831.0
729,Aqulllil,13934831.0
730,Aqullli,13934831.0
731,Aqulllij,13934831.0
732,Squilfl,14014881.0
733,Squilf,14014881.0
734,Squilfi,14014881.0
735,Aouillp,14042492.0
736,Aouilik,14114578.0
737,Aouilih,14114578.0
738,Squilfj,14130481.0
739,Aquiilf,14135559.0
740,Squilli,14151561.0
741,Squillij,14151561.0
742,Squillil,14151561.0
743,Squillii,14151561.0
744,Aouilib,14156050.0
745,Aqulllf,14282647.0
746,Aouilfl,14456866.0
747,Aouilf,14456866.0
748,Aouilfi,14456866.0
749,Aquiig,14469120.0
750,Squillf,14499377.0
751,Aquiijlj,14506764.0
752,Aquiijli,14506764.0
753,Aquiijll,14506764.0
754,Aquiijl,14506764.0
755,Aouilfj,14572466.0
756,Aouilli,14593546.0
757,Aouillii,14593546.0
758,Aouillij,14593546.0
759,Aouillil,14593546.0
760,Aqullg,14616208.0
761,Aqulljlj,14653852.0
762,Aqulljll,14653852.0
763,Aqulljli,14653852.0
764,Aqulljl,14653852.0
765,Aquiijp,14826764.0
766,Squilg,14832938.0
767,Squiljli,14870582.0
768,Squiljl,14870582.0
769,Squiljlj,14870582.0
770,Squiljll,14870582.0
771,Aquiljh,14921156.0
772,Aquiljk,14921156.0
773,Aouillf,14941362.0
774,Aqulljp,14973852.0
775,Aquiljb,14993924.0
776,Squiljp,15190582.0
777,Aouilg,15274923.0
778,Aouiljli,15312567.0
779,Aouiljll,15312567.0
780,Aouiljl,15312567.0
781,Aouiljlj,15312567.0
782,Aouiljp,15632567.0
783,Aquiijh,16430076.0
784,Aquiijk,16430076.0
785,Aquiijb,16502844.0
786,Aqulljk,16577164.0
787,Aqulljh,16577164.0
788,Aquiljjj,16580996.0
789,Aquiljjl,16580996.0
790,Aquiljj,16580996.0
791,Aquiljji,16580996.0
792,Aqulljb,16649932.0
793,Aquillji,16659569.0
794,Aquilljj,16659569.0
795,Aquilljl,16659569.0
796,Aquillj,16659569.0
797,Squiljk,16793894.0
798,Squiljh,16793894.0
799,Squiljb,16866662.0
800,Aouiljk,17235879.0
801,Aouiljh,17235879.0
802,Aouiljb,17308647.0
803,Aquiijjl,18089916.0
804,Aquiijjj,18089916.0
805,Aquiijj,18089916.0
806,Aquiijji,18089916.0
807,Aquiilj,18168489.0
808,Aquiiljj,18168489.0
809,Aquiiljl,18168489.0
810,Aquiilji,18168489.0
811,Aqulljjj,18237004.0
812,Aqulljjl,18237004.0
813,Aqulljj,18237004.0
814,Aqulljji,18237004.0
815,Aqullljl,18315577.0
816,Aqullljj,18315577.0
817,Aqulllji,18315577.0
818,Aqulllj,18315577.0
819,Aquillll,18419495.0
820,Aquillli,18419495.0
821,Aquilll,18419495.0
822,Aquilllj,18419495.0
823,Squiljjl,18453734.0
824,Squiljji,18453734.0
825,Squiljj,18453734.0
826,Squiljjj,18453734.0
827,Squillji,18532307.0
828,Squilljj,18532307.0
829,Squillj,18532307.0
830,Squilljl,18532307.0
831,Aouiljjj,18895719.0
832,Aouiljjl,18895719.0
833,Aouiljji,18895719.0
834,Aouiljj,18895719.0
835,Aouilljl,18974292.0
836,Aouilljj,18974292.0
837,Aouillji,18974292.0
838,Aouillj,18974292.0
839,Aquiilli,19928415.0
840,Aquiilll,19928415.0
841,Aquiill,19928415.0
842,Aquiillj,19928415.0
843,Aqulllll,20075503.0
844,Aqullllj,20075503.0
845,Aqullll,20075503.0
846,Aqulllli,20075503.0
847,Squillli,20292233.0
848,Squilllj,20292233.0
849,Squilll,20292233.0
850,Squillll,20292233.0
851,Aquillh,20531303.0
852,Aquillk,20531303.0
853,Aquillb,20572775.0
854,Aouillli,20734218.0
855,Aouilllj,20734218.0
856,Aouilll,20734218.0
857,Aouillll,20734218.0
858,Aqurl,21118273.0
859,Aqutl,21861111.0
860,Aquiilh,22040223.0
861,Aquiilk,22040223.0
862,Aquiilb,22081695.0
863,Aqulllk,22187311.0
864,Aqulllh,22187311.0
865,Aqulllb,22228783.0
866,Squillh,22404041.0
867,Squillk,22404041.0
868,Squillb,22445513.0
869,Aouillh,22846026.0
870,Aouillk,22846026.0
871,Aouillb,22887498.0
872,Aquil,23768174.0
873,Aquii,25277094.0
874,Aqull,25424182.0
875,Squil,25640912.0
876,Aouil,26082897.0
