,guess,score
901,Fulgucb,10313275.0
902,Fulgucjx,10321128.0
903,Fulgiaiz,10321642.0
904,Fulgorlii,10326821.0
905,Fulgorlij,10326821.0
906,Fulgorli,10326821.0
907,Fulgorlil,10326821.0
908,Fuigoiin,10348825.0
909,Fuigoixt,10353093.0
910,Fulgoiuj,10354097.0
911,Fuigoiim,10358689.0
912,Fulguixa,10375827.0
913,Fuigoixf,10425680.0
914,Fulgaixg,10428962.0
915,Fulgixip,10439324.0
916,Fulgoiiiq,10450742.0
917,Fuigorijl,10454607.0
918,Fuigorijj,10454607.0
919,Fuigoriji,10454607.0
920,Fuigorij,10454607.0
921,Fulgiaia,10456086.0
922,Fulgoirn,10462379.0
923,Fulgoirm,10462379.0
924,Fulgoirr,10462379.0
925,Fulgoiiid,10466833.0
926,Fulgoiiio,10475049.0
927,Fulgucy,10480123.0
928,Fulgixiii,10492487.0
929,Fulgixiiii,10492487.0
930,Fulgixiiil,10492487.0
931,Fulgixiiij,10492487.0
932,Fulgaiitl,10503111.0
933,Fulgaiitj,10503111.0
934,Fulgaiiti,10503111.0
935,Fulgaiit,10503111.0
936,Fulgoiiis,10519633.0
937,Fuigoixa,10525861.0
938,Fulgaim,10528337.0
939,Fulgoiiic,10531504.0
940,Fulguixg,10534829.0
941,Fulgizm,10536242.0
942,Fulgizilx,10540612.0
943,Fulgoiiiv,10540753.0
944,Fulgiairl,10546081.0
945,Fulgiair,10546081.0
946,Fulgiairi,10546081.0
947,Fulgiairj,10546081.0
948,Fulgizijz,10547258.0
949,Fulgoiiiz,10547808.0
950,Fulgoiiiy,10548046.0
951,Fulgoiza,10560056.0
952,Fulgixijo,10566780.0
953,Fulgiziju,10576851.0
954,Fulgiais,10585717.0
955,Fulgixiif,10591031.0
956,Fulgiaxq,10594288.0
957,Fulguiitj,10608978.0
958,Fulguiit,10608978.0
959,Fulguiitl,10608978.0
960,Fulguiiti,10608978.0
961,Fulgiaxd,10611845.0
962,Fulgiaxo,10612851.0
963,Fulgaixu,10618937.0
964,Fulgiaxv,10632815.0
965,Fulguim,10634204.0
966,Fulgiaxy,10639484.0
967,Fulgiaxs,10644047.0
968,Fulgixijq,10655097.0
969,Fulgizlix,10662340.0
970,Fulgiaxc,10662812.0
971,Fulgucir,10668400.0
972,Fulguci,10668400.0
973,Fulgucii,10668400.0
974,Fulgucil,10668400.0
975,Fulgiasi,10674819.0
976,Fulgiasl,10674819.0
977,Fulgias,10674819.0
978,Fulgoiiie,10678969.0
979,Fulgoiiix,10680864.0
980,Fulgixijc,10683053.0
981,Fuigoixg,10684863.0
982,Fulgaisi,10685525.0
983,Fulgais,10685525.0
984,Fulgaisl,10685525.0
985,Fulgixijd,10691373.0
986,Fulgoiiiw,10692582.0
987,Fulgiaxz,10714416.0
988,Fulgoch,10714999.0
989,Fulgiain,10724494.0
990,Fulguixu,10724804.0
991,Fulgiaim,10734358.0
992,Fulgiao,10736766.0
993,Fulgiaol,10736766.0
994,Fulgiaoi,10736766.0
995,Fulgucju,10748881.0
996,Fuigoiit,10759012.0
997,Fuigoiitl,10759012.0
998,Fuigoiitj,10759012.0
999,Fuigoiiti,10759012.0
1000,Fulgixiu,10761162.0
1001,Fulgizile,10766784.0
1002,Fulgiaxw,10771956.0
1003,Fulgocij,10778596.0
1004,Fuigoim,10784238.0
1005,Fulgarl,10788345.0
1006,Fulgiasj,10790419.0
1007,Fulguisl,10791392.0
1008,Fulguisi,10791392.0
1009,Fulguis,10791392.0
1010,Fulgixiv,10793204.0
1011,Fulgiaxe,10795571.0
1012,Fulgaisj,10801125.0
1013,Fulguck,10807779.0
1014,Fulgiaxx,10818816.0
1015,Fulgizuv,10819707.0
1016,Fulgizuy,10827000.0
1017,Fulgaiv,10834076.0
1018,Fulgaivi,10834076.0
1019,Fulgaivl,10834076.0
1020,Fulgoizz,10835112.0
1021,Fulgizils,10848449.0
1022,Fulgiaoj,10852366.0
1023,Fulgoiiit,10865238.0
1024,Fuigoixu,10874838.0
1025,Fulgizlie,10888512.0
1026,Fulgurl,10894212.0
1027,Fulgoiiia,10900364.0
1028,Fulguisj,10906992.0
1029,Fulgizilo,10921540.0
1030,Fulgucja,10923716.0
1031,Fulgiaxt,10930884.0
1032,Fulguiv,10939943.0
1033,Fulguivl,10939943.0
1034,Fulguivi,10939943.0
1035,Fuigois,10941426.0
1036,Fuigoisi,10941426.0
1037,Fuigoisl,10941426.0
1038,Fulgoiiif,10943857.0
1039,Fulgaivj,10949676.0
1040,Fulgarlp,10959250.0
1041,Fulgizild,10960069.0
1042,Fulgizilq,10962913.0
1043,Fulgizlis,10970177.0
1044,Fulgizuw,10971536.0
1045,Fulgoile,10971911.0
1046,Fulgainj,10981516.0
1047,Fulgain,10981516.0
1048,Fulgainl,10981516.0
1049,Fulgaini,10981516.0
1050,Fulgaiiw,10986615.0
1051,Fulgizilc,10998693.0
1052,Fulgiaxf,11003471.0
1053,Fulgoizx,11007048.0
1054,Fulgoirp,11022035.0
1055,Fulgizus,11022363.0
1056,Fulgoiyj,11039285.0
1057,Fulgizuo,11043047.0
1058,Fulgizlio,11043268.0
1059,Fulgizuq,11043604.0
1060,Fuigorl,11044246.0
1061,Fulgoizd,11050759.0
1062,Fulgoiri,11053299.0
1063,Fulgoirij,11053299.0
1064,Fulgoirii,11053299.0
1065,Fulgoiril,11053299.0
1066,Fulguivj,11055543.0
1067,Fuigoisj,11057026.0
1068,Fulgixm,11060045.0
1069,Fulgiam,11062353.0
1070,Fulgixilx,11064415.0
1071,Fulgurlp,11065117.0
1072,Fulgixijz,11071061.0
1073,Fulgoizq,11074460.0
1074,Fulgizijt,11074649.0
1075,Fulgizud,11076789.0
1076,Fulgizlid,11081797.0
1077,Fulgucjg,11083456.0
1078,Fulgizliq,11084641.0
1079,Fulgizuc,11085516.0
1080,Fulguinl,11087383.0
1081,Fulguin,11087383.0
1082,Fulguini,11087383.0
1083,Fulguinj,11087383.0
1084,Fulgizib,11089124.0
1085,Fuigoivi,11089977.0
1086,Fuigoiv,11089977.0
1087,Fuigoivl,11089977.0
1088,Fulguiiw,11092482.0
1089,Fulgixiju,11100654.0
1090,Fulgiaxa,11103652.0
1091,Fulgarik,11108936.0
1092,Fulgarih,11108936.0
1093,Fulgoizo,11114661.0
1094,Fulgizlic,11120421.0
1095,Fulgorlf,11122765.0
1096,Fulgaiip,11127187.0
1097,Fulgiaiti,11134681.0
1098,Fulgiaitj,11134681.0
1099,Fulgiaitl,11134681.0
1100,Fulgiait,11134681.0
1101,Fulgaiiv,11136360.0
1102,Fulgoizc,11142124.0
1103,Fulgizut,11144192.0
1104,Fulgarib,11145032.0
1105,Fulgarlt,11155144.0
1106,Fulgaix,11165567.0
1107,Fulgaixi,11165567.0
1108,Fulgaixl,11165567.0
1109,Fulgaixr,11165567.0
1110,Fulgoixj,11170604.0
1111,Fulgizii,11180629.0
1112,Fulgoiijv,11181394.0
1113,Fulgixlix,11186143.0
1114,Fulgoiijy,11188687.0
1115,Fulgoize,11196133.0
1116,Fulgoiiig,11202102.0
1117,Fuigoivj,11205577.0
1118,Fulgizue,11209671.0
1119,Fulgurih,11214803.0
1120,Fulgurik,11214803.0
1121,Fulgizijn,11214809.0
1122,Fulgizijm,11214809.0
1123,Fulgizijr,11214809.0
1124,Fuigorlp,11215151.0
1125,Fulgizre,11216405.0
1126,Fulgoizs,11220613.0
1127,Fulgizuf,11222811.0
1128,Fulguiip,11233054.0
1129,Fulgizija,11236094.0
1130,Fuigoinl,11237417.0
1131,Fuigoin,11237417.0
1132,Fuigoinj,11237417.0
1133,Fuigoini,11237417.0
1134,Fulguiiv,11242227.0
1135,Fuigoiiw,11242516.0
1136,Fulgorjp,11246870.0
1137,Fulgurib,11250899.0
1138,Fulgurlt,11261011.0
1139,Fulgiaxg,11262654.0
1140,Fulgorjl,11264630.0
1141,Fulgorjll,11264630.0
1142,Fulgorjlj,11264630.0
1143,Fulgorjli,11264630.0
1144,Fulguixi,11271434.0
1145,Fulguix,11271434.0
1146,Fulguixl,11271434.0
1147,Fulguixr,11271434.0
1148,Fulgixile,11290587.0
1149,Fulgaiiu,11302784.0
1150,Fulgucji,11309041.0
1151,Fulgucjr,11309041.0
1152,Fulgucj,11309041.0
1153,Fulgucjl,11309041.0
1154,Fulgizuz,11322488.0
1155,Fulgoiijw,11333223.0
1156,Fulgizlm,11343390.0
1157,Fulgixuv,11343510.0
1158,Fulgizux,11343656.0
1159,Fulgizln,11344653.0
1160,Fulgizlri,11346150.0
1161,Fulgizlrl,11346150.0
1162,Fulgizlr,11346150.0
1163,Fulgizilz,11350189.0
1164,Fulgixuy,11350803.0
1165,Fulgiziip,11351534.0
1166,Fulgoiijs,11360146.0
1167,Fuigorih,11364837.0
1168,Fuigorik,11364837.0
1169,Fulgoiijq,11371759.0
1170,Fulgixils,11372252.0
1171,Fulgoiijo,11373858.0
1172,Fuigoiip,11383088.0
1173,Fuigoiiv,11392261.0
1174,Fulgonz,11395471.0
1175,Fulgiavi,11396250.0
1176,Fulgiavl,11396250.0
1177,Fulgiav,11396250.0
1178,Fuigorib,11400933.0
1179,Fulgoiijd,11403118.0
1180,Fulguiiu,11408651.0
1181,Fuigorlt,11411045.0
1182,Fulgixlie,11412315.0
1183,Fulgaiyi,11412384.0
1184,Fulgaiyl,11412384.0
1185,Fulgaiy,11412384.0
1186,Fulgoiijc,11417821.0
1187,Fuigoixr,11421468.0
1188,Fuigoix,11421468.0
1189,Fuigoixl,11421468.0
1190,Fuigoixi,11421468.0
1191,Fulgoiiiu,11422305.0
1192,Fulgizilw,11440381.0
1193,Fulgixilo,11445343.0
1194,Fulgiaxu,11452629.0
1195,Fulgoiru,11454481.0
1196,Fulgoiei,11460866.0
1197,Fulgoie,11460866.0
1198,Fulgoiel,11460866.0
1199,Fulgizlrj,11461750.0
1200,Fulgizrc,11467088.0
1201,Fulgizliz,11471917.0
1202,Fulgixild,11483872.0
1203,Fulgixilq,11486716.0
1204,Fulgaiui,11491516.0
1205,Fulgaiul,11491516.0
1206,Fulgaiu,11491516.0
1207,Fulgixlis,11493980.0
1208,Fulgixuw,11495339.0
1209,Fulgoiijt,11505879.0
1210,Fulgoilc,11509489.0
1211,Fulgiavj,11511850.0
1212,Fulgiani,11514860.0
1213,Fulgian,11514860.0
1214,Fulgianl,11514860.0
1215,Fulgianj,11514860.0
1216,Fulgoizg,11517192.0
1217,Fulguiyi,11518251.0
1218,Fulguiy,11518251.0
1219,Fulguiyl,11518251.0
1220,Fulgixilc,11522496.0
1221,Fulgizxu,11526843.0
1222,Fulgizjix,11530621.0
1223,Fulgoiije,11544466.0
1224,Fulgixus,11546166.0
1225,Fulgizrq,11551935.0
1226,Fulgoilq,11557897.0
1227,Fuigoiiu,11558685.0
1228,Fulgizila,11561761.0
1229,Fulgizliw,11562109.0
1230,Fulgixuo,11566850.0
1231,Fulgixlio,11567071.0
1232,Fulgixuq,11567407.0
1233,Fulgoiej,11576466.0
1234,Fulgarlil,11579840.0
1235,Fulgarlii,11579840.0
1236,Fulgarlij,11579840.0
1237,Fulgarli,11579840.0
1238,Fulgoclq,11580041.0
1239,Fulgoiijf,11584498.0
1240,Fulgoilx,11589140.0
1241,Fulgizilu,11589726.0
1242,Fulgizrd,11595077.0
1243,Fulgocld,11596132.0
1244,Fulguiui,11597383.0
1245,Fulguiu,11597383.0
1246,Fulguiul,11597383.0
1247,Fulgizug,11597606.0
1248,Fulgixijt,11598452.0
1249,Fulgixud,11600592.0
1250,Fulgoclo,11604348.0
1251,Fulgixlid,11605600.0
1252,Fulgizlxl,11606782.0
1253,Fulgizlxj,11606782.0
1254,Fulgizlxi,11606782.0
1255,Fulgizlx,11606782.0
1256,Fulgaiuj,11607116.0
1257,Fulgixliq,11608444.0
1258,Fulgixuc,11609319.0
1259,Fulgoizv,11609653.0
1260,Fulgoizy,11609692.0
1261,Fulgixib,11612927.0
1262,Fulgoizw,11613984.0
1263,Fulgiaiw,11618185.0
1264,Fulgoizt,11627052.0
1265,Fulgoiijz,11631221.0
1266,Fulgoizf,11635549.0
1267,Fulgocg,11640799.0
1268,Fulgixlic,11644224.0
1269,Fulgizlw,11646533.0
1270,Fulgocls,11648932.0
1271,Fulgoiib,11656488.0
1272,Fulgoiqi,11658858.0
1273,Fulgoiql,11658858.0
1274,Fulgoiq,11658858.0
1275,Fulgoclc,11660803.0
1276,Fulgoild,11663027.0
1277,Fulgoiijx,11664341.0
1278,Fulgoizu,11664999.0
1279,Fulgixut,11667995.0
1280,Fuigoiyl,11668285.0
1281,Fuigoiy,11668285.0
1282,Fuigoiyi,11668285.0
1283,Fulgoclv,11670052.0
1284,Fulgoclz,11677107.0
1285,Fulgocly,11677345.0
1286,Fulgizlia,11683489.0
1287,Fulgurli,11685707.0
1288,Fulgurlil,11685707.0
1289,Fulgurlij,11685707.0
1290,Fulgurlii,11685707.0
1291,Fulgizxm,11701891.0
1292,Fulgizxr,11701891.0
1293,Fulgizxn,11701891.0
1294,Fulgaiiiq,11703761.0
1295,Fulgixii,11704432.0
1296,Fulgiziln,11704780.0
1297,Fulgizilm,11704780.0
1298,Fulgizilr,11704780.0
1299,Fulgizliu,11711454.0
1300,Fulguiuj,11712983.0
1301,Fulgairr,11715398.0
1302,Fulgairn,11715398.0
1303,Fulgairm,11715398.0
1304,Fulgoirc,11719018.0
1305,Fulgaiiid,11719852.0
1306,Fulgaiiio,11728068.0
1307,Fulgizxc,11728756.0
1308,Fulgixue,11733474.0
1309,Fulgizuu,11733893.0
1310,Fulgixijm,11738612.0
1311,Fulgixijr,11738612.0
1312,Fulgixijn,11738612.0
1313,Fulgoird,11739830.0
1314,Fulgixre,11740208.0
1315,Fulgizik,11743044.0
1316,Fulgizily,11745145.0
1317,Fulgixuf,11746614.0
1318,Fuigoiu,11747417.0
1319,Fuigoiui,11747417.0
1320,Fuigoiul,11747417.0
1321,Fulgoilo,11749198.0
1322,Fulgizij,11755426.0
1323,Fulgizjie,11756793.0
1324,Fulgiaip,11758757.0
1325,Fulgixija,11759897.0
1326,Fulgizxo,11760631.0
1327,Fulgizxq,11760972.0
1328,Fulgiaiv,11767930.0
1329,Fulgaiiis,11772652.0
1330,Fulgoirq,11772806.0
1331,Fulgaiiic,11784523.0
1332,Fulgaiiiv,11793772.0
1333,Fulgizxd,11795932.0
1334,Fulgizro,11798141.0
1335,Fulgaiiiz,11800827.0
1336,Fulgaiiiy,11801065.0
1337,Fulgocle,11808268.0
1338,Fulguiiiq,11809628.0
1339,Fulgoclx,11810163.0
1340,Fulgaiza,11813075.0
1341,Fulguirm,11821265.0
1342,Fulguirn,11821265.0
1343,Fulguirr,11821265.0
1344,Fulgoclw,11821881.0
1345,Fulgoiiy,11823336.0
1346,Fulguiiid,11825719.0
1347,Fulgizilv,11825805.0
1348,Fulgizlin,11826508.0
1349,Fulgizlim,11826508.0
1350,Fulgizlir,11826508.0
1351,Fulgizxe,11832943.0
1352,Fulguiiio,11833935.0
1353,Fuigorlij,11835741.0
1354,Fuigorlii,11835741.0
1355,Fuigorli,11835741.0
1356,Fuigorlil,11835741.0
1357,Fulgizjis,11838458.0
1358,Fulguch,11846143.0
1359,Fulgixuz,11846291.0
1360,Fulgizlci,11860816.0
1361,Fulgizlcl,11860816.0
1362,Fulgizlcj,11860816.0
1363,Fulgizlc,11860816.0
1364,Fuigoiuj,11863017.0
1365,Fulgoizi,11866677.0
1366,Fulgoizl,11866677.0
1367,Fulgoiz,11866677.0
1368,Fulgoizr,11866677.0
1369,Fulgizliy,11866873.0
1370,Fulgixlm,11867193.0
1371,Fulgixux,11867459.0
1372,Fulgixln,11868456.0
1373,Fulgixlri,11869953.0
1374,Fulgixlrl,11869953.0
1375,Fulgixlr,11869953.0
1376,Fulgixilz,11873992.0
1377,Fulgixiip,11875337.0
1378,Fulguiiis,11878519.0
1379,Fulguiiic,11890390.0
1380,Fulgizrr,11892989.0
1381,Fulguiiiv,11899639.0
1382,Fulgoiro,11904251.0
1383,Fulguiiiz,11906694.0
1384,Fulguiiiy,11906932.0
1385,Fulgucij,11909740.0
1386,Fulgizjio,11911549.0
1387,Fulguiza,11918942.0
1388,Fulgaiiie,11931988.0
1389,Fulgaiiix,11933883.0
1390,Fulgiaiu,11934354.0
1391,Fulgoiqj,11937662.0
1392,Fulgaiiiw,11945601.0
1393,Fulgizliv,11947533.0
1394,Fulgizjid,11950078.0
1395,Fulgizjiq,11952922.0
1396,Fuigoiiiq,11959662.0
1397,Fulgixilw,11964184.0
1398,Fuigoirr,11971299.0
1399,Fuigoirm,11971299.0
1400,Fuigoirn,11971299.0
1401,Fulgizla,11975191.0
1402,Fuigoiiid,11975753.0
1403,Fulgizlo,11981621.0
1404,Fulgizrn,11982541.0
1405,Fuigoiiio,11983969.0
1406,Fulgixlrj,11985553.0
1407,Fulgizrm,11985749.0
1408,Fulgizjic,11988702.0
1409,Fulgixrc,11990891.0
1410,Fulgizua,11992060.0
1411,Fulgoclt,11994537.0
1412,Fulgixliz,11995720.0
1413,Fulgiax,11999259.0
1414,Fulgiaxl,11999259.0
1415,Fulgiaxi,11999259.0
1416,Fulgiaxr,11999259.0
1417,Fulgiay,12003748.0
1418,Fulgiayi,12003748.0
1419,Fulgiayl,12003748.0
1420,Fulgizw,12006162.0
1421,Fulgizvz,12011032.0
1422,Fulgoiiii,12011613.0
1423,Fulgoiiil,12011613.0
1424,Fulgoiiir,12011613.0
1425,Fulgoiii,12011613.0
1426,Fulgizlq,12020607.0
1427,Fuigoiiis,12028553.0
1428,Fulgocla,12029663.0
1429,Fulgizvq,12031760.0
1430,Fulgizvd,12036459.0
1431,Fulguiiie,12037855.0
1432,Fulguiiix,12039750.0
1433,Fulgizld,12039813.0
1434,Fuigoiiic,12040424.0
1435,Fuigoiiiv,12049673.0
1436,Fulgixxu,12050646.0
1437,Fulguiiiw,12051468.0
1438,Fulgixjix,12054424.0
1439,Fulgiznl,12055677.0
1440,Fulgizni,12055677.0
1441,Fulgizn,12055677.0
1442,Fuigoiiiz,12056728.0
1443,Fuigoiiiy,12056966.0
1444,Fuigoiza,12068976.0
1445,Fulgizvo,12071005.0
1446,Fulgoclf,12073156.0
1447,Fulgixrq,12075738.0
1448,Fulgixila,12085564.0
1449,Fulgixliw,12085912.0
1450,Fulgaizz,12088131.0
1451,Fulgoiiju,12092094.0
1452,Fulgixilu,12113529.0
1453,Fulgaiiit,12118257.0
1454,Fulgixrd,12118880.0
1455,Fulgixug,12121409.0
1456,Fulgixlxl,12130585.0
1457,Fulgixlxj,12130585.0
1458,Fulgixlxi,12130585.0
1459,Fulgixlx,12130585.0
1460,Fulgizvc,12134388.0
1461,Fulgorg,12135534.0
1462,Fulgizle,12137345.0
1463,Fulgoiik,12150992.0
1464,Fulgaiiia,12153383.0
1465,Fulgizvs,12155565.0
1466,Fulgizva,12156608.0
1467,Fulgixlw,12170336.0
1468,Fulgiznj,12171277.0
1469,Fuigoiiie,12187889.0
1470,Fuigoiiix,12189784.0
1471,Fulguizz,12193998.0
1472,Fulgizih,12194041.0
1473,Fulgaiiif,12196876.0
1474,Fuigoiiiw,12201502.0
1475,Fulgixlia,12207292.0
1476,Fulgizvx,12210040.0
1477,Fulgizjm,12211671.0
1478,Fulgizjn,12212934.0
1479,Fulgizjr,12214431.0
1480,Fulgizjri,12214431.0
1481,Fulgizjrl,12214431.0
1482,Fulgizav,12223992.0
1483,Fulguiiit,12224124.0
1484,Fulgaile,12224930.0
1485,Fulgixxr,12225694.0
1486,Fulgixxm,12225694.0
1487,Fulgixxn,12225694.0
1488,Fulgizay,12227157.0
1489,Fulgixilm,12228583.0
1490,Fulgixilr,12228583.0
1491,Fulgixiln,12228583.0
1492,Fulgiarn,12229254.0
1493,Fulgiarm,12229254.0
1494,Fulgiarr,12229254.0
1495,Fulgixliu,12235257.0
1496,Fulgizxi,12250151.0
1497,Fulgizxil,12250151.0
1498,Fulgizxii,12250151.0
1499,Fulgizxij,12250151.0
1500,Fulgixxc,12252559.0
1501,Fulgixuu,12257696.0
1502,Fulguiiia,12259250.0
1503,Fulgaizx,12260067.0
1504,Fulgixik,12266847.0
1505,Fulgoiija,12266929.0
1506,Fulgixily,12268948.0
1507,Fulgairp,12275054.0
1508,Fulgoilz,12276557.0
1509,Fulgixij,12279229.0
1510,Fulgixjie,12280596.0
1511,Fulgizas,12283416.0
1512,Fulgixxo,12284434.0
1513,Fulgixxq,12284775.0
1514,Fulgizaq,12287329.0
1515,Fulgizao,12288468.0
1516,Fulgizur,12290567.0
1517,Fulgizul,12290567.0
1518,Fulgizui,12290567.0
1519,Fulgizu,12290567.0
1520,Fulgizve,12291645.0
1521,Fulgizaw,12291885.0
1522,Fulgaiyj,12292304.0
1523,Fulguiiif,12302743.0
1524,Fulgizad,12302922.0
1525,Fulgaizd,12303778.0
1526,Fulgairij,12306318.0
1527,Fulgairil,12306318.0
1528,Fulgairi,12306318.0
1529,Fulgairii,12306318.0
1530,Fulgizac,12310305.0
1531,Fulgixxd,12319735.0
1532,Fulgizvv,12319869.0
1533,Fulgixro,12321944.0
1534,Fulgizvy,12326880.0
1535,Fulgaizq,12327479.0
1536,Fulgizjrj,12330031.0
1537,Fulguile,12330797.0
1538,Fulgoclg,12331401.0
1539,Fulgiaiiq,12335331.0
1540,Fulgizjiz,12340198.0
1541,Fuigoizz,12344032.0
1542,Fulgixilv,12349608.0
1543,Fulgixlir,12350311.0
1544,Fulgixlin,12350311.0
1545,Fulgixlim,12350311.0
1546,Fulgiaiid,12351422.0
1547,Fulgixxe,12356746.0
1548,Fulgiaiio,12359638.0
1549,Fulgixjis,12362261.0
1550,Fulguizx,12365934.0
1551,Fulgaizo,12367680.0
1552,Fulgizat,12373725.0
1553,Fuigoiiit,12374158.0
1554,Fulgizae,12374388.0
1555,Fulgarlf,12375784.0
1556,Fulgoire,12378451.0
1557,Fulguirp,12380921.0
1558,Fulgiaui,12382394.0
1559,Fulgiau,12382394.0
1560,Fulgiaul,12382394.0
1561,Fulgixlcj,12384619.0
1562,Fulgixlc,12384619.0
1563,Fulgixlcl,12384619.0
1564,Fulgixlci,12384619.0
1565,Fulgixliy,12390676.0
1566,Fulgaizc,12395143.0
1567,Fulguiyj,12398171.0
1568,Fulgiaiis,12404222.0
1569,Fuigoiiia,12409284.0
1570,Fulguizd,12409645.0
1571,Fulgoila,12411001.0
1572,Fulguirii,12412185.0
1573,Fulguiri,12412185.0
1574,Fulguiril,12412185.0
1575,Fulguirij,12412185.0
1576,Fulgizaf,12412440.0
1577,Fulgoirji,12414375.0
1578,Fulgoirjj,12414375.0
1579,Fulgoirj,12414375.0
1580,Fulgoirjl,12414375.0
1581,Fulgiaiic,12416093.0
1582,Fulgizls,12416610.0
1583,Fulgixrr,12416792.0
1584,Fulgaixj,12423623.0
1585,Fulgiaiiv,12425342.0
1586,Fulgoiijg,12426669.0
1587,Fulgizaz,12428509.0
1588,Fulgizjiw,12430390.0
1589,Fulgiaiiz,12432397.0
1590,Fulgiaiiy,12432635.0
1591,Fulguizq,12433346.0
1592,Fulgaiijv,12434413.0
1593,Fulgixjio,12435352.0
1594,Fulgizax,12438733.0
1595,Fulgaiijy,12441706.0
1596,Fulgaize,12449152.0
1597,Fulgizlzj,12451467.0
1598,Fulgizlzi,12451467.0
1599,Fulgizlz,12451467.0
1600,Fulgizlzl,12451467.0
1601,Fuigoiiif,12452777.0
1602,Fulgaiiig,12455121.0
1603,Fulgizijf,12461105.0
1604,Fulgizilg,12463157.0
1605,Fulgizvw,12465964.0
1606,Fulgixliv,12471336.0
1607,Fulguizo,12473547.0
1608,Fulgaizs,12473632.0
1609,Fulgixjid,12473881.0
1610,Fulgixjiq,12476725.0
1611,Fuigoile,12480831.0
1612,Fulgurlf,12481651.0
1613,Fulgizxs,12490476.0
1614,Fulgizru,12495115.0
1615,Fulgiauj,12497994.0
1616,Fulgixla,12498994.0
1617,Fulgarjp,12499889.0
1618,Fulgoilr,12500996.0
1619,Fulgoilri,12500996.0
1620,Fulgoilrl,12500996.0
1621,Fulgoilrj,12500996.0
1622,Fulguizc,12501010.0
1623,Fulgixlo,12505424.0
1624,Fulgixrn,12506344.0
1625,Fulgixrm,12509552.0
1626,Fulgixjic,12512505.0
1627,Fulgizjw,12514814.0
1628,Fulgixua,12515863.0
1629,Fuigoizx,12515968.0
1630,Fulgarjl,12517649.0
1631,Fulgarjll,12517649.0
1632,Fulgarjlj,12517649.0
1633,Fulgarjli,12517649.0
1634,Fulguixj,12529490.0
1635,Fulgixw,12529965.0
1636,Fuigoirp,12530955.0
1637,Fulgizljs,12532102.0
1638,Fulgixvz,12534835.0
1639,Fulguiijv,12540280.0
1640,Fulgoils,12540632.0
1641,Fulgixlq,12544410.0
1642,Fulguiijy,12547573.0
1643,Fuigoiyj,12548205.0
1644,Fulgoclu,12551604.0
1645,Fulgizjia,12551770.0
1646,Fulguize,12555019.0
1647,Fulgixvq,12555563.0
1648,Fuigoizd,12559679.0
1649,Fulgixvd,12560262.0
1650,Fulguiiig,12560988.0
1651,Fuigoirij,12562219.0
1652,Fuigoiril,12562219.0
1653,Fuigoiri,12562219.0
1654,Fuigoirii,12562219.0
1655,Fulgiaiie,12563558.0
1656,Fulgixld,12563616.0
1657,Fulgiaiix,12565453.0
1658,Fulgiaiiw,12577171.0
1659,Fulgixn,12579480.0
1660,Fulgixni,12579480.0
1661,Fulgixnl,12579480.0
1662,Fulguizs,12579499.0
1663,Fulgizjiu,12579735.0
1664,Fuigoizq,12583380.0
1665,Fulgizlig,12584885.0
1666,Fulgaiijw,12586242.0
1667,Fulgixvo,12594808.0
1668,Fulgurjp,12605756.0
1669,Fulgizag,12607371.0
1670,Fulgaiijs,12613165.0
1671,Fulgizrp,12621884.0
1672,Fulgurjli,12623516.0
1673,Fulgurjll,12623516.0
1674,Fulgurjl,12623516.0
1675,Fulgurjlj,12623516.0
1676,Fuigoizo,12623581.0
1677,Fulgaiijq,12624778.0
1678,Fulgaiijo,12626877.0
1679,Fuigorlf,12631685.0
1680,Fulgizvt,12632416.0
1681,Fuigoizc,12651044.0
1682,Fulgoiijr,12652254.0
1683,Fulgoiiji,12652254.0
1684,Fulgoiij,12652254.0
1685,Fulgoiijl,12652254.0
1686,Fulgaiijd,12656137.0
1687,Fulgixvc,12658191.0
1688,Fulgixle,12661148.0
1689,Fulgizijg,12668630.0
1690,Fulgaiijc,12670840.0
1691,Fulgaiiiu,12675324.0
1692,Fulgizau,12677658.0
1693,Fulgixvs,12679368.0
1694,Fulgoiln,12679409.0
1695,Fuigoixj,12679524.0
1696,Fulgixva,12680411.0
1697,Fulgizxw,12688948.0
1698,Fulgoilm,12689273.0
1699,Fuigoiijv,12690314.0
1700,Fulguiijw,12692109.0
1701,Fulgizjir,12694789.0
1702,Fulgizjim,12694789.0
1703,Fulgizjin,12694789.0
1704,Fulgixnj,12695080.0
1705,Fuigoiijy,12697607.0
1706,Fuigoize,12705053.0
1707,Fulgairu,12707500.0
1708,Fulgizvf,12708309.0
1709,Fuigoiiig,12711022.0
1710,Fulguclq,12711185.0
1711,Fulgaiel,12713885.0
1712,Fulgaiei,12713885.0
1713,Fulgaie,12713885.0
1714,Fulgixih,12717844.0
1715,Fulguiijs,12719032.0
1716,Fulgucld,12727276.0
1717,Fuigoizs,12729533.0
1718,Fulguiijq,12730645.0
1719,Fulguiijo,12732744.0
1720,Fulgixvx,12733843.0
1721,Fulgizjiy,12735154.0
1722,Fulgixjm,12735474.0
1723,Fulguclo,12735492.0
1724,Fulgixjn,12736737.0
1725,Fulgixjri,12738234.0
1726,Fulgixjr,12738234.0
1727,Fulgixjrl,12738234.0
1728,Fulgiale,12742380.0
1729,Fulgorf,12744985.0
1730,Fulgorfl,12744985.0
