,guess,score
136,Suzjuoyj,14383066.0
137,Suzuzaia,14405399.0
138,Sozuzzd,14414281.0
139,Suzjupiia,14426768.0
140,Sozuzzo,14468863.0
141,Sozuzzq,14478771.0
142,Suzuzax,14480591.0
143,Suzuzziz,14482849.0
144,Suzjupix,14501960.0
145,Suzuzoia,14504112.0
146,Sozuzzv,14530099.0
147,Suzjuqvl,14545377.0
148,Suzjuqvi,14545377.0
149,Suzjuqv,14545377.0
150,Suzuzox,14579304.0
151,Suzuzxo,14580398.0
152,Suzjuoiiz,14585935.0
153,Suzuzxd,14588712.0
154,Suzuzxq,14611944.0
155,Sozuzzci,14628730.0
156,Sozuzzcj,14628730.0
157,Sozuzzc,14628730.0
158,Sozuzzcl,14628730.0
159,Suzjupra,14646564.0
160,Suzujov,14647726.0
161,Suzujovi,14647726.0
162,Suzujovl,14647726.0
163,Suzjuqvj,14660977.0
164,Suzjupyj,14670935.0
165,Suzjuoiix,14739727.0
166,Suzuzxc,14762763.0
167,Suzuzxcl,14762763.0
168,Suzuzxci,14762763.0
169,Suzuzxcj,14762763.0
170,Suzujovj,14763326.0
171,Suzjuoxj,14795405.0
172,Suzuzaiz,14837483.0
173,Suzjuoiy,14847127.0
174,Suzjupiiz,14858852.0
175,Suzuzzw,14867547.0
176,Suzjuoiid,14871296.0
177,Suzjuow,14895690.0
178,Suzjuoiiq,14905861.0
179,Suzuzoiz,14936196.0
180,Suzjuoiio,14944952.0
181,Suzjuoiic,14956511.0
182,Suzjuoiie,14965832.0
183,Suzuzaix,14991275.0
184,Suzjupiix,15012644.0
185,Suzjupxj,15055266.0
186,Suzjuoiis,15055904.0
187,Suzuzoix,15089988.0
188,Suzuzay,15098675.0
189,Suzjuorn,15108372.0
190,Suzjuorm,15108372.0
191,Suzjuorr,15108372.0
192,Suzjupiy,15120044.0
193,Suzuzaid,15122844.0
194,Suzjupiid,15144213.0
195,Suzuzaiq,15157409.0
196,Suzjuoiig,15164645.0
197,Suzjuonl,15167670.0
198,Suzjuonj,15167670.0
199,Suzjuon,15167670.0
200,Suzjuoni,15167670.0
201,Suzjupw,15174223.0
202,Suzjupiiq,15178778.0
203,Suzuzaio,15196500.0
204,Suzuzoy,15197388.0
205,Sozuzziz,15205427.0
206,Suzuzaic,15208059.0
207,Suzuzaie,15217380.0
208,Suzjupiio,15217869.0
209,Suzuzoid,15221557.0
210,Suzjupiic,15229428.0
211,Suzjupiie,15238749.0
212,Suzuzzia,15240277.0
213,Suzuzoiq,15256122.0
214,Suzjuoiiu,15257936.0
215,Suzjuoiii,15293612.0
216,Suzjuoiil,15293612.0
217,Suzjuoii,15293612.0
218,Suzjuoiir,15293612.0
219,Suzuzoio,15295213.0
220,Suzuzoic,15306772.0
221,Suzuzais,15307452.0
222,Suzuzoie,15316093.0
223,Suzjuoija,15320544.0
224,Suzjupiis,15328821.0
225,Suzuzxw,15361442.0
226,Suzuzzix,15383096.0
227,Suzjuord,15384159.0
228,Suzjuprr,15388177.0
229,Suzjuprn,15388177.0
230,Suzjuprm,15388177.0
231,Suzjuoiif,15399488.0
232,Suzuzois,15406165.0
233,Suzuzaig,15416193.0
234,Suzjuoiit,15419237.0
235,Suzjupiig,15437562.0
236,Suzjupn,15446779.0
237,Suzjupni,15446779.0
238,Suzjupnl,15446779.0
239,Suzjupnj,15446779.0
240,Suzuzzi,15460913.0
241,Suzjuoijz,15469476.0
242,Suzjuoiiw,15470453.0
243,Suzjuorp,15481116.0
244,Suzuzza,15507455.0
245,Suzuzaiu,15509484.0
246,Suzuzoig,15514906.0
247,Suzjuorq,15520751.0
248,Suzjuoiiy,15522653.0
249,Suzjuoijx,15523332.0
250,Suzjuoiiv,15525536.0
251,Suzjupiiu,15530853.0
252,Suzuzair,15545160.0
253,Suzuzaii,15545160.0
254,Suzuzai,15545160.0
255,Suzuzail,15545160.0
256,Suzjupiil,15566529.0
257,Suzjupiir,15566529.0
258,Suzjupiii,15566529.0
259,Suzjupii,15566529.0
260,Suzuzaja,15572092.0
261,Suzjuorc,15584019.0
262,Sozuzzw,15590125.0
263,Suzjupija,15593461.0
264,Suzjuoijd,15607709.0
265,Suzuzoiu,15608197.0
266,Suzjuoijq,15627006.0
267,Suzjuoije,15631457.0
268,Suzjuoro,15638820.0
269,Suzuzzj,15642470.0
270,Suzjuoijc,15642956.0
271,Suzuzoir,15643873.0
272,Suzuzoil,15643873.0
273,Suzuzoii,15643873.0
274,Suzuzoi,15643873.0
275,Suzjuoijo,15643889.0
276,Suzuzaif,15651036.0
277,Suzjuprd,15663964.0
278,Suzuzait,15670785.0
279,Suzuzoja,15670805.0
280,Suzjupiif,15672405.0
281,Suzjupiit,15692154.0
282,Suzjuoijs,15696545.0
283,Suzuzajz,15721024.0
284,Suzuzaiw,15722001.0
285,Suzjuqra,15723682.0
286,Suzjuoim,15724920.0
287,Suzjuoiju,15727853.0
288,Suzjuoijl,15734381.0
289,Suzjuoiji,15734381.0
290,Suzjuoij,15734381.0
291,Suzjuoijr,15734381.0
292,Suzjuoin,15741616.0
293,Suzjupijz,15742393.0
294,Suzjupiiw,15743370.0
295,Suzuzoif,15749749.0
296,Suzjuprp,15760921.0
297,Suzuzoit,15769498.0
298,Suzjuorz,15773039.0
299,Suzuzaiy,15774201.0
300,Suzuzajx,15774880.0
301,Suzjuorij,15775132.0
302,Suzjuoril,15775132.0
303,Suzjuorii,15775132.0
304,Suzjuori,15775132.0
305,Suzuzaiv,15777084.0
306,Suzjupiiy,15795570.0
307,Suzjupijx,15796249.0
308,Suzjupiiv,15798453.0
309,Suzjuprq,15800556.0
310,Suzuzojz,15819737.0
311,Suzuzoiw,15820714.0
312,Suzjuoijf,15840257.0
313,Suzuzajd,15859257.0
314,Suzjuoijt,15860006.0
315,Suzjuprc,15863824.0
316,Suzuzoiy,15872914.0
317,Suzuzojx,15873593.0
318,Suzuzoiv,15875797.0
319,Suzuzajq,15878554.0
320,Suzjupijd,15880626.0
321,Suzjuore,15881148.0
322,Suzuzaje,15883005.0
323,Suzuzajc,15894504.0
324,Suzuzajo,15895437.0
325,Suzjupijq,15899923.0
326,Suzjupije,15904374.0
327,Suzjuoijw,15911222.0
328,Suzjupijc,15915873.0
329,Suzjupijo,15916806.0
330,Suzjupro,15918625.0
331,Suzuzajs,15948093.0
332,Suzuzojd,15957970.0
333,Sozuzzia,15962855.0
334,Suzjuoijy,15963422.0
335,Suzjuoijv,15966305.0
336,Suzjupijs,15969462.0
337,Suzuzam,15976468.0
338,Suzuzojq,15977267.0
339,Suzuzaju,15979401.0
340,Suzuzoje,15981718.0
341,Suzuzajl,15985929.0
342,Suzuzaj,15985929.0
343,Suzuzaji,15985929.0
344,Suzuzajr,15985929.0
345,Suzuzan,15993164.0
346,Suzuzojc,15993217.0
347,Suzuzojo,15994150.0
348,Suzjuoca,15995596.0
349,Suzjupim,15997837.0
350,Suzjupiju,16000770.0
351,Suzjupij,16007298.0
352,Suzjupiji,16007298.0
353,Suzjupijr,16007298.0
354,Suzjupijl,16007298.0
355,Suzjupin,16014533.0
356,Suzuzojs,16046806.0
357,Suzjuprz,16052844.0
358,Suzjuprij,16054937.0
359,Suzjupri,16054937.0
360,Suzjupril,16054937.0
361,Suzjuprii,16054937.0
362,Suzjuocz,16058864.0
363,Suzuzom,16075181.0
364,Suzuzoju,16078114.0
365,Suzuzojl,16084642.0
366,Suzuzoji,16084642.0
367,Suzuzoj,16084642.0
368,Suzuzojr,16084642.0
369,Suzuzajf,16091805.0
370,Suzuzon,16091877.0
371,Sozuzzix,16105674.0
372,Suzuzajt,16111554.0
373,Suzjupijf,16113174.0
374,Suzjuoirl,16123683.0
375,Suzjuoir,16123683.0
376,Suzjuoirj,16123683.0
377,Suzjuoiri,16123683.0
378,Suzjupijt,16132923.0
379,Suzjuoie,16150278.0
380,Suzjupre,16160953.0
381,Suzuzajw,16162770.0
382,Sozuzzi,16183491.0
383,Suzjupijw,16184139.0
384,Suzjuocd,16185905.0
385,Suzjuoijg,16189340.0
386,Suzuzojf,16190518.0
387,Suzjuocq,16193860.0
388,Suzuzojt,16210267.0
389,Suzuzajy,16214970.0
390,Suzuzajv,16217853.0
391,Suzjuoai,16229243.0
392,Suzjuoal,16229243.0
393,Suzjuoa,16229243.0
394,Sozuzza,16230033.0
395,Suzjupca,16234121.0
396,Suzjupijy,16236339.0
397,Suzjupijv,16239222.0
398,Suzjuoco,16241683.0
399,Suzuzojw,16261483.0
400,Suzjuoql,16276291.0
401,Suzjuoq,16276291.0
402,Suzjuoqi,16276291.0
403,Suzjuoip,16288679.0
404,Suzjuocx,16288832.0
405,Suzjupcz,16297389.0
406,Suzjuocc,16301012.0
407,Suzuzojy,16313683.0
408,Suzuzojv,16316566.0
409,Suzjuoaj,16344843.0
410,Suzuzzxj,16351266.0
411,Suzuzzx,16351266.0
412,Suzuzzxi,16351266.0
413,Suzuzzxl,16351266.0
414,Suzjuocs,16353359.0
415,Sozuzzj,16365048.0
416,Suzuzari,16375231.0
417,Suzuzar,16375231.0
418,Suzuzarj,16375231.0
419,Suzuzarl,16375231.0
420,Suzjupir,16396600.0
421,Suzjupiri,16396600.0
422,Suzjupirl,16396600.0
423,Suzjupirj,16396600.0
424,Suzuzae,16401826.0
425,Suzjuom,16410055.0
426,Suzjupie,16423195.0
427,Suzjupcd,16424430.0
428,Suzjupcq,16432385.0
429,Suzjupal,16438224.0
430,Suzjupa,16438224.0
431,Suzjupai,16438224.0
432,Suzuzajg,16440888.0
433,Suzjuoce,16440947.0
434,Suzjupijg,16462257.0
435,Suzjuqrm,16465295.0
436,Suzjuqrr,16465295.0
437,Suzjuqrn,16465295.0
438,Suzuzorj,16473944.0
439,Suzuzori,16473944.0
440,Suzuzor,16473944.0
441,Suzuzorl,16473944.0
442,Suzjupco,16480208.0
443,Suzuzoe,16500539.0
444,Suzjupq,16518008.0
445,Suzjupqi,16518008.0
446,Suzjupql,16518008.0
447,Suxuzza,16520318.0
448,Suzjuoiij,16522856.0
449,Suzjupcx,16527357.0
450,Suzjupcc,16539537.0
451,Suzuzojg,16539601.0
452,Suzuzap,16540227.0
453,Suzjuqni,16549301.0
454,Suzjuqnj,16549301.0
455,Suzjuqn,16549301.0
456,Suzjuqnl,16549301.0
457,Suzjupaj,16553824.0
458,Suzjuoqj,16555095.0
459,Suzjupip,16561596.0
460,Suzjupcs,16591884.0
461,Suzjuorx,16598604.0
462,Suzuzop,16638940.0
463,Suzjuocv,16647503.0
464,Suzjuocy,16652816.0
465,Suzjupce,16679472.0
466,Suzjupm,16689140.0
467,Suzjuqrd,16741082.0
468,Suzjuocw,16759072.0
469,Suzuzaij,16774404.0
470,Suzjuoru,16775642.0
471,Suzjupiij,16795773.0
472,Suzjupqj,16796812.0
473,Suzjuqrp,16838039.0
474,Suzuzoij,16873117.0
475,Suzjuqrq,16877674.0
476,Suzjuprx,16878409.0
477,Suzjupcv,16886028.0
478,Suzjuoct,16888168.0
479,Suzuzzjz,16890334.0
480,Suzjupcy,16891341.0
481,Suzuzzz,16909551.0
482,Suzuzzzi,16909551.0
483,Suzuzzzj,16909551.0
484,Suzuzzzl,16909551.0
485,Suzjuorjl,16937200.0
486,Suzjuorji,16937200.0
487,Suzjuorjj,16937200.0
488,Suzjuorj,16937200.0
489,Suzjuqrc,16940942.0
490,Suzjuocf,16947647.0
491,Suzjuqro,16995743.0
492,Suzjupcw,16997597.0
493,Suzjuocg,17013202.0
494,Suzjupru,17055447.0
495,Sozuzzx,17073844.0
496,Sozuzzxi,17073844.0
497,Sozuzzxl,17073844.0
498,Sozuzzxj,17073844.0
499,Suzjupct,17126693.0
500,Suzjuqrz,17129962.0
501,Suzjuqrii,17132055.0
502,Suzjuqril,17132055.0
503,Suzjuqri,17132055.0
504,Suzjuqrij,17132055.0
505,Suzjupcf,17186172.0
506,Suzjuprjj,17217005.0
507,Suzjuprjl,17217005.0
508,Suzjuprji,17217005.0
509,Suzjuprj,17217005.0
510,Suzjuqre,17238071.0
511,Suzjupcg,17251727.0
512,Suzjuocu,17278369.0
513,Suzuzzjx,17313317.0
514,Suzuzzt,17357980.0
515,Suzuzztl,17357980.0
516,Suzuzzti,17357980.0
517,Suxuzzx,17364129.0
518,Suxuzzxj,17364129.0
519,Suxuzzxl,17364129.0
520,Suxuzzxi,17364129.0
521,Suzuzzr,17437242.0
522,Suzuzzrl,17437242.0
523,Suzuzzri,17437242.0
524,Suzuzzy,17443712.0
525,Suzuzztj,17473580.0
526,Suzjuoitj,17500635.0
527,Suzjuoitl,17500635.0
528,Suzjuoit,17500635.0
529,Suzjuoiti,17500635.0
530,Suzjupcu,17516894.0
531,Suzuzzn,17522625.0
532,Suzuzzrj,17552842.0
533,Suzuzzm,17575154.0
534,Sozuzzjz,17612912.0
535,Sozuzzz,17632129.0
536,Sozuzzzj,17632129.0
537,Sozuzzzl,17632129.0
538,Sozuzzzi,17632129.0
539,Suzuzati,17752183.0
540,Suzuzatj,17752183.0
541,Suzuzatl,17752183.0
542,Suzuzat,17752183.0
543,Suzjuorg,17766115.0
544,Suzjupiti,17773552.0
545,Suzjupitl,17773552.0
546,Suzjupitj,17773552.0
547,Suzjupit,17773552.0
548,Suzjuocl,17787043.0
549,Suzjuoci,17787043.0
550,Suzjuocr,17787043.0
551,Suzjuoc,17787043.0
552,Suzjuqm,17792538.0
553,Suzuzxy,17809427.0
554,Suzuzotl,17850896.0
555,Suzuzoti,17850896.0
556,Suzuzot,17850896.0
557,Suzuzotj,17850896.0
558,Suzjuoila,17879235.0
559,Suzjuorf,17897654.0
560,Suxuzzzi,17922414.0
561,Suxuzzz,17922414.0
562,Suxuzzzl,17922414.0
563,Suxuzzzj,17922414.0
564,Suzjuqrx,17955527.0
565,Suzuzxt,17997735.0
566,Suzuzxti,17997735.0
567,Suzuzxtl,17997735.0
568,Suzjupcl,18025568.0
569,Suzjupcr,18025568.0
570,Suzjupc,18025568.0
571,Suzjupci,18025568.0
572,Sozuzzjx,18035895.0
573,Suzjuprg,18045920.0
574,Sozuzztl,18080558.0
575,Sozuzzti,18080558.0
576,Sozuzzt,18080558.0
577,Suzuzxtj,18113335.0
578,Suzuzzja,18125026.0
579,Suzuzala,18130783.0
580,Suzjuqru,18132565.0
581,Suzjupila,18152152.0
582,Sozuzzr,18159820.0
583,Sozuzzrl,18159820.0
584,Sozuzzri,18159820.0
585,Sozuzzy,18166290.0
586,Suzjuprf,18177459.0
587,Sozuzztj,18196158.0
588,Suzuzzlz,18208233.0
589,Suzuzola,18229496.0
590,Sozuzzn,18245203.0
591,Sozuzzrj,18275420.0
592,Suzjuqrjl,18294123.0
593,Suzjuqrj,18294123.0
594,Suzjuqrjj,18294123.0
595,Suzjuqrji,18294123.0
596,Sozuzzm,18297732.0
597,Suzjuoib,18306391.0
598,Suzjuoilz,18311319.0
599,Suzjuoilx,18465111.0
600,Suzjuois,18493975.0
601,Suzuzzie,18545012.0
602,Suzuzab,18557939.0
603,Suzuzalz,18562867.0
604,Suzjupib,18579308.0
605,Suzjupilz,18584236.0
606,Suzjuoild,18596680.0
607,Suzjuoilq,18631245.0
608,Suzuzob,18656652.0
609,Suzuzolz,18661580.0
610,Suzjuoilo,18670336.0
611,Suzjuorll,18675390.0
612,Suzjuorl,18675390.0
613,Suzjuorli,18675390.0
614,Suzjuorlj,18675390.0
615,Suzjuoilc,18681895.0
616,Suzjuoile,18691216.0
617,Suzuzalx,18716659.0
618,Suzjupilx,18738028.0
619,Suzjuodl,18745355.0
620,Suzjuodi,18745355.0
621,Suzjuod,18745355.0
622,Suzuzas,18745523.0
623,Suzjuoei,18760239.0
624,Suzjuoel,18760239.0
625,Suzjuoe,18760239.0
626,Suzjupis,18766892.0
627,Suzjuoils,18781288.0
628,Suzuzolx,18815372.0
629,Suzuzos,18844236.0
630,Sozuzzja,18847604.0
631,Suzuzald,18848228.0
632,Suzjuodj,18860955.0
633,Suzuzzis,18867829.0
634,Suzjupild,18869597.0
635,Suzjuoej,18875839.0
636,Suzuzzid,18879929.0
637,Suzuzalq,18882793.0
638,Suzjuoilg,18890029.0
639,Suzjupilq,18904162.0
640,Suzuzalo,18921884.0
641,Sozuzzlz,18930811.0
642,Suzuzzio,18931640.0
643,Suzuzalc,18933443.0
644,Suzuzale,18942764.0
645,Suzjupilo,18943253.0
646,Suzuzold,18946941.0
647,Suzjupilc,18954812.0
648,Suzjuprll,18955195.0
649,Suzjuprlj,18955195.0
650,Suzjuprli,18955195.0
651,Suzjuprl,18955195.0
652,Suzjupile,18964133.0
653,Suzuzzla,18965661.0
654,Suzjuocj,18971851.0
655,Suzuzolq,18981506.0
656,Suzjupdi,18983112.0
657,Suzjupd,18983112.0
658,Suzjupdl,18983112.0
659,Suzjuoilu,18983320.0
660,Suzuzziq,18986389.0
661,Suzjuoilr,19018996.0
662,Suzjuoill,19018996.0
663,Suzjuoili,19018996.0
664,Suzjuoil,19018996.0
665,Suzjupei,19020196.0
666,Suzjupel,19020196.0
667,Suzjupe,19020196.0
668,Suzuzolo,19020597.0
669,Suzuzolc,19032156.0
670,Suzuzals,19032836.0
671,Suzjuorb,19041324.0
672,Suzuzole,19041477.0
673,Suzjupils,19054205.0
674,Suzjupdj,19098712.0
675,Suzuzzlx,19108480.0
676,Suzjuork,19111644.0
677,Suzjuorh,19111644.0
678,Suzjuqrg,19123038.0
679,Suzjuoilf,19124872.0
680,Suzuzols,19131549.0
681,Suzjupej,19135796.0
682,Suzuzzic,19139225.0
683,Suzuzalg,19141577.0
684,Suzjuoilt,19144621.0
685,Suzjupilg,19162946.0
686,Suzuzzl,19186297.0
687,Suzjuoilw,19195837.0
688,Suzjupcj,19210376.0
689,Suzuzalu,19234868.0
690,Suzuzolg,19240290.0
691,Suzjuoily,19248037.0
692,Suzjuoilv,19250920.0
693,Suzuzzp,19253917.0
694,Suzjuqrf,19254577.0
695,Suzjupilu,19256237.0
696,Sozuzzie,19267590.0
697,Suzuzall,19270544.0
698,Suzuzal,19270544.0
699,Suzuzali,19270544.0
700,Suzuzalr,19270544.0
701,Suzjupilr,19291913.0
702,Suzjupill,19291913.0
703,Suzjupili,19291913.0
704,Suzjupil,19291913.0
705,Suzjuprb,19321129.0
706,Suzuzolu,19333581.0
707,Suzuzolr,19369257.0
708,Suzuzoll,19369257.0
709,Suzuzoli,19369257.0
710,Suzuzol,19369257.0
711,Suzuzalf,19376420.0
712,Suzjuprh,19391449.0
713,Suzjuprk,19391449.0
714,Suzuzalt,19396169.0
715,Suzjupilf,19397789.0
716,Suzjupilt,19417538.0
717,Suzuzalw,19447385.0
718,Suzjupilw,19468754.0
719,Suzuzolf,19475133.0
720,Suzuzolt,19494882.0
721,Suzuzaly,19499585.0
722,Suzuzalv,19502468.0
723,Suzjuors,19518959.0
724,Suzjupily,19520954.0
725,Suzjupilv,19523837.0
726,Suzuzolw,19546098.0
727,Suzjuort,19570350.0
728,Sozuzzis,19590407.0
729,Suzuzoly,19598298.0
730,Suzuzolv,19601181.0
731,Sozuzzid,19602507.0
732,Sozuzzio,19654218.0
733,Suzuzze,19683497.0
734,Sozuzzla,19688239.0
735,Sozuzziq,19708967.0
736,Suzjuprs,19798764.0
737,Sozuzzlx,19831058.0
738,Suzjuprt,19850155.0
739,Sozuzzic,19861803.0
740,Sozuzzl,19908875.0
741,Sozuzzp,19976495.0
742,Suzuzzs,19987218.0
743,Suzjuqrl,20032313.0
744,Suzjuqrlj,20032313.0
745,Suzjuqrli,20032313.0
746,Suzjuqrll,20032313.0
747,Suzuzzjs,20036514.0
748,Suzjuoijj,20058197.0
749,Suzjuoilj,20248240.0
750,Suzjuoih,20252251.0
751,Suzuzajj,20309745.0
752,Suzjupijj,20331114.0
753,Suzjuqrb,20398247.0
754,Sozuzze,20406075.0
755,Suzuzojj,20408458.0
756,Suzuzziw,20413553.0
757,Suzjuqrh,20468567.0
758,Suzjuqrk,20468567.0
759,Suzuzalj,20499788.0
760,Suzuzah,20503799.0
761,Suzjupilj,20521157.0
762,Suzjupih,20525168.0
763,Suzuzzig,20562153.0
764,Suzjuoig,20566851.0
765,Suzuzzb,20588896.0
766,Suzuzolj,20598501.0
767,Suzuzoh,20602512.0
768,Suzuzxe,20618858.0
769,Suzuzzin,20626304.0
770,Suzuzzir,20626304.0
771,Suzuzzim,20626304.0
772,Suzuzziy,20671181.0
773,Sozuzzs,20709796.0
774,Suzuzxs,20746575.0
775,Sozuzzjs,20759092.0
776,Suzuzzje,20759505.0
777,Suzuzag,20818399.0
778,Suzjupig,20839768.0
779,Suzjuqrs,20875882.0
780,Suzuzog,20917112.0
781,Suzjuqrt,20927273.0
782,Suzuzziv,20975361.0
783,Suzjuoik,20991391.0
784,Suzuzzit,21041208.0
785,Suzjuorw,21119787.0
786,Sozuzziw,21136131.0
787,Suzuzziu,21186418.0
788,Suzuzak,21242939.0
789,Suzuzzjy,21251762.0
790,Suzuzzjo,21263493.0
791,Suzjupik,21264308.0
792,Sozuzzig,21284731.0
793,Suzuzzjw,21287534.0
794,Suzuzzjd,21297846.0
795,Sozuzzb,21311474.0
796,Suzuzok,21341652.0
797,Sozuzzir,21348882.0
798,Sozuzzim,21348882.0
799,Sozuzzin,21348882.0
800,Suzuzzjq,21365186.0
801,Sozuzziy,21393759.0
802,Suzjuprw,21399592.0
803,Sozuzzje,21482083.0
804,Suzuzzjc,21510198.0
805,Suzuzzjv,21572894.0
806,Sozuzziv,21697939.0
807,Sozuzzit,21763786.0
808,Sozuzziu,21908996.0
809,Sozuzzjy,21974340.0
810,Sozuzzjo,21986071.0
811,Sozuzzjw,22010112.0
812,Sozuzzjd,22020424.0
813,Sozuzzjq,22087764.0
814,Suzuzzif,22124344.0
815,Sozuzzjc,22232776.0
816,Suzuzzh,22268757.0
817,Suzuzzle,22270396.0
818,Sozuzzjv,22295472.0
819,Suzuzzjt,22409405.0
820,Suzjuory,22421343.0
821,Suzjuorv,22446103.0
822,Suzjuqrw,22476710.0
823,Suzuzziil,22569704.0
824,Suzuzziij,22569704.0
825,Suzuzzii,22569704.0
826,Suzuzziii,22569704.0
827,Suzuzzls,22593213.0
828,Suzuzzld,22605313.0
829,Suzuzzlo,22657024.0
830,Suzjupry,22701148.0
831,Suzuzzlq,22711773.0
832,Suzjuprv,22725908.0
833,Sozuzzif,22846922.0
834,Suzuzzlc,22864609.0
835,Sozuzzh,22991335.0
836,Sozuzzle,22992974.0
837,Sozuzzjt,23131983.0
838,Sozuzziij,23292282.0
839,Sozuzziil,23292282.0
840,Sozuzzii,23292282.0
841,Sozuzziii,23292282.0
842,Sozuzzls,23315791.0
843,Sozuzzld,23327891.0
844,Suzuzzjm,23346749.0
845,Suzuzzjn,23346749.0
846,Suzuzzjr,23346749.0
847,Sozuzzlo,23379602.0
848,Suzuzzju,23383959.0
849,Sozuzzlq,23434351.0
850,Sozuzzlc,23587187.0
851,Suzuzzip,23689802.0
852,Suzjuqry,23778266.0
853,Suzjuqrv,23803026.0
854,Suzuzzjg,23978042.0
855,Sozuzzjr,24069327.0
856,Sozuzzjn,24069327.0
857,Sozuzzjm,24069327.0
858,Sozuzzju,24106537.0
859,Suzuzzjf,24124981.0
860,Suzuzzlw,24138937.0
861,Suzuzzlg,24287537.0
862,Suzuzzlm,24351688.0
863,Suzuzzln,24351688.0
864,Suzuzzlr,24351688.0
865,Suzuzzly,24396565.0
866,Sozuzzip,24412380.0
867,Sozuzzjg,24700620.0
